inchhpc_std;age_std;educ_std;white;male;ideo_std;ptyid7;ptyid;treat;cue;cueg;y;popmin;popmul;popadd
0.7033531757471712;1.8580746170360152;1.507727495002589;1;0;-0.40788645559113007;-3;Democrat;Trump (Populist Message);Populist Message;Trump;0;-2.187369598860317;0.18274516682902406;-0.5943254558033313
-0.27013821493469714;-0.2093941503275027;-0.4576756558434255;1;1;1.2591000733726196;3;Republican;Biden (Anti-populist Message);Anti-populist Message;Biden;0;1.3428698864751025;0.6653846646706455;4.8447689658950495
0.10843095375946629;2.1534272980879465;0.19745872777191265;1;0;1.5924973791653694;3;Republican;Control (Anti-populist Message);Anti-populist Message;Control;0;-1.0280846956369953;0.12854945821735425;-2.1569767388753567
-0.28816222775698846;-1.4498754107456135;-1.1128100394587637;1;0;;0;Independent;Biden (Populist Message);Populist Message;Biden;0;-2.2573831106087865;0.11893192338278923;-3.1175426428248816
;0.08595853072442845;1.507727495002589;1;1;1.5924973791653694;-3;Democrat;Trump (Populist Message);Populist Message;Trump;1;-1.617371292073441;0.216321726186838;-0.3776227262028593
-0.28816222775698846;0.08595853072442845;0.8525931113872508;1;1;-0.7412837613838799;-2;Democrat;Trump (Populist Message);Populist Message;Trump;0;0.60453762895085;0.42881413509078087;2.5151157134419595
0.649259504138282;-1.4498754107456135;-0.4576756558434255;1;1;-0.07448914979838016;0;Independent;Trump (Populist Message);Populist Message;Trump;1;-1.3963848469837914;0.39841065770024175;2.0309405407440853
-0.4323802901057373;-0.2093941503275027;1.507727495002589;1;1;1.5924973791653694;-3;Democrat;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-1.2200424124016953;0.11765091088203243;-1.9260775371353216
0.10843095375946629;1.267369254932153;0.8525931113872508;1;0;0.2589081559943698;1;Independent;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-1.742116773912212;0.08844467255365468;-1.57505688656037
;0.08595853072442845;1.507727495002589;1;1;1.5924973791653694;-3;Democrat;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-0.4195098095509797;0.3274843934916775;1.1936214836736165
2.5962531020730264;0.08595853072442845;-1.1128100394587637;1;0;;3;Republican;Control (Anti-populist Message);Anti-populist Message;Control;1;-4.095707106039337;0.06654198775698451;-3.845318675178104
-0.28816222775698846;0.38131121177635957;1.507727495002589;1;0;1.5924973791653694;3;Republican;Biden (Populist Message);Populist Message;Biden;1;-1.2319072895706418;0.12390129939466825;-1.6513962007099157
-0.7568803047519622;-0.8000995124313649;-0.4576756558434255;1;0;1.5924973791653694;2;Republican;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-2.2523262582537824;0.041834642171529796;-1.9770952487103857
